Gene_symbol,Entry,ID
YNL040W,P53960,4259
YNL041C,P53959,4260
YNL042W,P53958,4261
YNL044W,P53633,4262
YNL045W,Q10740,4263
YNL046W,P53956,4264
YNL047C,P53955,4265
YNL048W,P53954,4266
YNL049C,P53953,4267
YNL050C,P53952,4268
YNL051W,P53951,4269
YNL052W,P00424,4270
YNL053W,P38590,4271
YNL054W,P53950,4272
YNL054W-A,Q12470,4273
YNL054W-B,Q99337,4274
YNL055C,P04840,4275
YNL056W,P53949,4276
YNL058C,P53947,4277
YNL059C,P53946,4278
YNL061W,P40991,4279
YNL062C,P41814,4280
YNL063W,P53944,4281
YNL064C,P25491,4282
YNL065W,P53943,4283
YNL066W,P53616,4284
YNL067W,P51401,4285
YNL068C,P41813,4286
YNL069C,P26785,4287
YNL070W,P53507,4288
YNL071W,P12695,4289
YNL072W,P53942,4290
YNL073W,P32048,4291
YNL074C,P32047,4292
YNL075W,P53941,4293
YNL076W,P34072,4294
YNL077W,P53940,4295
YNL078W,P53939,4296
YNL079C,P17536,4297
YNL080C,P53938,4298
YNL081C,P53937,4299
YNL082W,P14242,4300
YNL083W,D6W196,4301
YNL084C,P39013,4302
YNL085W,P40850,4303
YNL086W,P48232,4304
YNL087W,P48231,4305
YNL088W,P06786,4306
YNL090W,P06781,4307
YNL091W,P53935,4308
YNL092W,P53934,4309
YNL093W,P36019,4310
YNL094W,P53933,4311
YNL095C,P53932,4312
YNL096C,P48164,4313
YNL097C,P50947,4314
YNL098C,P01120,4315
YNL099C,P50946,4316
YNL100W,P50945,4317
YNL101W,P50944,4318
YNL102W,P13382,4319
YNL103W,P32389,4320
YNL104C,P06208,4321
YNL106C,P50942,4322
YNL107W,P53930,4323
YNL108C,P53929,4324
YNL110C,P53927,4325
YNL111C,P40312,4326
YNL112W,P24783,4327
YNL113W,P28000,4328
YNL115C,P53925,4329
YNL116W,P53924,4330
YNL117W,P30952,4331
YNL118C,P53550,4332
YNL119W,P53923,4333
YNL121C,P07213,4334
YNL122C,P53921,4335
YNL123W,P53920,4336
YNL124W,P53919,4337
YNL125C,P53918,4338
YNL126W,P53540,4339
YNL127W,P53917,4340
YNL128W,P53916,4341
YNL129W,P53915,4342
YNL130C,P17898,4343
YNL131W,P49334,4344
YNL132W,P53914,4345
YNL133C,P53913,4346
YNL134C,P53912,4347
YNL135C,P20081,4348
YNL136W,P53911,4349
YNL137C,P27929,4350
YNL138W,P17555,4351
YNL138W-A,P0C074,4352
YNL139C,P53552,4353
YNL141W,P53909,4354
YNL144C,P53907,4355
YNL145W,P34166,4356
YNL146C-A,Q3E7Z1,4357
YNL146W,P53906,4358
YNL147W,P53905,4359
YNL148C,P53904,4360
YNL149C,P53903,4361
YNL151C,P17890,4362
YNL152W,P53901,4363
YNL153C,P53900,4364
YNL154C,P23292,4365
YNL155W,P53899,4366
YNL156C,P53898,4367
YNL157W,P53897,4368
YNL158W,P53896,4369
YNL159C,P53895,4370
YNL160W,P38616,4371
YNL161W,P53894,4372
YNL162W,P0CX27,4373
YNL162W-A,Q3E7A8,4374
YNL163C,P53893,4375
YNL164C,P53892,4376
YNL165W,P53891,4377
YNL166C,P53890,4378
YNL167C,Q02100,4379
YNL168C,P53889,4380
YNL169C,P39006,4381
YNL172W,P53886,4382
YNL173C,P53885,4383
YNL175C,P53883,4384
YNL176C,P53882,4385
YNL177C,P53881,4386
YNL178W,P05750,4387
YNL180C,P53879,4388
YNL181W,P53878,4389
YNL182C,P53877,4390
YNL183C,P22211,4391
YNL185C,P53875,4392
YNL186W,P53874,4393
YNL187W,P53873,4394
YNL188W,P11927,4395
YNL189W,Q02821,4396
YNL190W,P53872,4397
YNL191W,P53871,4398
YNL192W,P08004,4399
YNL193W,P53870,4400
YNL194C,P40169,4401
YNL196C,P40167,4402
YNL197C,P34761,4403
YNL199C,Q01722,4404
YNL201C,P40164,4405
YNL202W,P32573,4406
YNL204C,P32572,4407
YNL206C,P40161,4408
YNL207W,P40160,4409
YNL208W,P40159,4410
YNL209W,P40150,4411
YNL210W,P16523,4412
YNL211C,P53869,4413
YNL212W,P40157,4414
YNL213C,P40156,4415
YNL214W,P40155,4416
YNL215W,P40154,4417
YNL216W,P11938,4418
YNL217W,P40152,4419
YNL218W,P40151,4420
YNL219C,P53868,4421
YNL220W,P80210,4422
YNL221C,P41812,4423
YNL222W,P53538,4424
YNL223W,P53867,4425
YNL224C,P53866,4426
YNL225C,P53865,4427
YNL227C,P53863,4428
YNL229C,P23202,4429
YNL230C,P53861,4430
YNL231C,P53860,4431
YNL232W,P53859,4432
YNL233W,P53858,4433
YNL234W,P53857,4434
YNL236W,P32259,4435
YNL237W,P53584,4436
YNL238W,P13134,4437
YNL239W,Q01532,4438
YNL240C,P23503,4439
YNL241C,P11412,4440
YNL242W,P53855,4441
YNL243W,P33338,4442
YNL244C,P32911,4443
YNL245C,P53854,4444
YNL246W,P53853,4445
YNL247W,P53852,4446
YNL248C,Q01080,4447
YNL249C,P53583,4448
YNL250W,P12753,4449
YNL251C,P53617,4450
YNL252C,P36528,4451
YNL253W,P53851,4452
YNL254C,P53850,4453
YNL255C,P53849,4454
YNL256W,P53848,4455
YNL257C,P38717,4456
YNL258C,P53847,4457
YNL259C,P38636,4458
YNL260C,P53846,4459
YNL261W,P50874,4460
YNL262W,P21951,4461
YNL263C,P53845,4462
YNL264C,P53844,4463
YNL265C,P53843,4464
YNL267W,P39104,4465
YNL268W,P32487,4466
YNL269W,P53841,4467
YNL271C,P41832,4468
YNL272C,P17065,4469
YNL273W,P53840,4470
YNL274C,P53839,4471
YNL275W,P53838,4472
YNL277W,P08465,4473
YNL278W,P53836,4474
YNL279W,P53835,4475
YNL280C,P32462,4476
YNL281W,P53834,4477
YNL282W,P53833,4478
YNL283C,P53832,4479
YNL284C,Q12112,4480
YNL284C-A,Q12391,4481
YNL286W,P53830,4482
YNL287W,P32074,4483
YNL288W,P53829,4484
YNL289W,P24867,4485
YNL290W,P38629,4486
YNL291C,P41821,4487
YNL292W,P48567,4488
YNL293W,P48566,4489
YNL294C,P48565,4490
YNL295W,P48564,4491
YNL297C,P48563,4492
YNL298W,P48562,4493
YNL299W,P48561,4494
YNL300W,P48560,4495
YNL301C,P0CX50,4496
YNL302C,P07281,4497
YNL304W,P48559,4498
YNL305C,P48558,4499
YNL306W,P42847,4500
YNL307C,P21965,4501
YNL308C,P42846,4502
YNL309W,P42845,4503
YNL310C,P42844,4504
YNL311C,P42843,4505
YNL312W,P26754,4506
YNL313C,P42842,4507
YNL314W,P21705,4508
YNL315C,P32453,4509
YNL316C,P32452,4510
YNL317W,P42841,4511
YNL318C,P42833,4512
YNL321W,P42839,4513
YNL322C,P17260,4514
YNL323W,P42838,4515
YNL325C,P42837,4516
YNL326C,P42836,4517
YNL327W,P42835,4518
YNL328C,P42834,4519
YNL329C,P33760,4520
YNL330C,P32561,4521
YNL331C,P42884,4522
YNL333W,P53824,4523
YNL334C,P53823,4524
YNL335W,P0CH64,4525
YNL336W,P53822,4526
YNL339C,P53819,4527
YNR001C,P00890,4528
YNR002C,P32907,4529
YNR003C,P32910,4530
YNR004W,P40342,4531
YNR006W,P40343,4532
YNR007C,P40344,4533
YNR008W,P40345,4534
YNR009W,P53718,4535
YNR010W,P33308,4536
YNR011C,P20095,4537
YNR012W,P27515,4538
YNR013C,P27514,4539
YNR014W,P53719,4540
YNR016C,Q00955,4541
YNR017W,P32897,4542
YNR019W,P53629,4543
YNR021W,P53723,4544
YNR022C,P53724,4545
YNR023W,P53628,4546
YNR024W,P53725,4547
YNR026C,P11655,4548
YNR027W,P53727,4549
YNR028W,P53728,4550
YNR029C,P53729,4551
YNR030W,P53730,4552
YNR031C,P53599,4553
YNR032C-A,Q6Q546,4554
YNR032W,P32838,4555
YNR033W,P37254,4556
YNR034W,P50278,4557
YNR034W-A,Q3E841,4558
YNR035C,P53731,4559
YNR036C,P53732,4560
YNR037C,P53733,4561
YNR038W,P53734,4562
YNR039C,P53735,4563
YNR040W,P53736,4564
YNR041C,P32378,4565
YNR043W,P32377,4566
YNR044W,P32323,4567
YNR045W,P07390,4568
YNR046W,P53738,4569
YNR047W,P53739,4570
YNR048W,P53740,4571
YNR049C,P53604,4572
YNR050C,P38999,4573
YNR051C,P53741,4574
YNR052C,P39008,4575
YNR053C,P53742,4576
YNR054C,P53743,4577
YNR055C,P53389,4578
YNR056C,P53744,4579
YNR057C,P53630,4580
YNR058W,P50277,4581
YNR059W,P53745,4582
YNR060W,P53746,4583
YNR062C,P53748,4584
YNR064C,P53750,4585
YNR065C,P53751,4586
YNR066C,P53752,4587
YNR067C,P53753,4588
YNR068C,P53754,4589
YNR069C,P53755,4590
YNR070W,P53756,4591
YNR071C,P53757,4592
YNR072W,P53631,4593
YNR075C-A,Q8TGJ2,4594
YNR075W,P52924,4595
YOL001W,P20052,4596
YOL002C,Q12442,4597
YOL003C,Q12006,4598
YOL004W,P22579,4599
YOL005C,P38902,4600
YOL006C,P04786,4601
YOL007C,Q08054,4602
YOL008W,Q08058,4603
YOL009C,Q92328,4604
YOL010W,Q08096,4605
YOL011W,Q08108,4606
YOL012C,Q12692,4607
YOL013C,Q08109,4608
YOL013W-A,Q870I1,4609
YOL014W,Q08110,4610
YOL015W,Q08118,4611
YOL016C,P22517,4612
YOL017W,Q08119,4613
YOL018C,Q08144,4614
YOL019W,Q08157,4615
YOL020W,P38967,4616
YOL021C,Q08162,4617
YOL022C,P25040,4618
YOL023W,P25038,4619
YOL025W,Q92325,4620
YOL026C,Q08176,4621
YOL027C,Q08179,4622
YOL028C,Q08182,4623
YOL029C,Q08187,4624
YOL030W,Q08193,4625
YOL031C,Q08199,4626
YOL032W,Q08202,4627
YOL033W,P48525,4628
YOL034W,Q08204,4629
YOL036W,Q08206,4630
YOL038C-A,Q3E7Z9,4631
YOL038W,P40303,4632
YOL039W,P05319,4633
YOL040C,Q01855,4634
YOL041C,Q08208,4635
YOL043C,Q08214,4636
YOL044W,Q08215,4637
YOL045W,Q08217,4638
YOL047C,Q08218,4639
YOL048C,Q08219,4640
YOL049W,Q08220,4641
YOL051W,P19659,4642
YOL052C,P21182,4643
YOL052C-A,P89113,4644
YOL053W,Q08223,4645
YOL054W,Q12161,4646
YOL055C,Q08224,4647
YOL056W,Q12326,4648
YOL057W,Q08225,4649
YOL058W,P22768,4650
YOL059W,P41911,4651
YOL060C,Q12296,4652
YOL061W,Q12265,4653
YOL062C,Q99186,4654
YOL063C,Q08226,4655
YOL064C,P32179,4656
YOL065C,Q08227,4657
YOL066C,Q12362,4658
YOL067C,P32607,4659
YOL068C,P53685,4660
YOL069W,P33895,4661
YOL070C,Q08229,4662
YOL071W,Q08230,4663
YOL072W,Q08231,4664
YOL073C,Q08232,4665
YOL075C,Q08234,4666
YOL076W,Q12387,4667
YOL077C,Q08235,4668
YOL077W-A,P81451,4669
YOL078W,Q08236,4670
YOL080C,Q08237,4671
YOL081W,P19158,4672
YOL082W,P35193,4673
YOL083W,Q12292,4674
YOL084W,Q12252,4675
YOL086C,P00330,4676
YOL086W-A,Q3E835,4677
YOL087C,Q99247,4678
YOL088C,Q99316,4679
YOL089C,Q12180,4680
YOL090W,P25847,4681
YOL091W,Q12411,4682
YOL092W,Q12010,4683
YOL093W,Q12400,4684
YOL094C,P40339,4685
YOL096C,P27680,4686
YOL097C,Q12109,4687
YOL098C,Q12496,4688
YOL100W,Q12236,4689
YOL101C,Q99393,4690
YOL102C,Q12272,4691
YOL103W-A,Q92392,4692
YOL103W-B,Q12273,4693
YOL104C,Q12366,4694
YOL105C,Q12215,4695
YOL107W,Q12239,4696
YOL108C,P13902,4697
YOL109W,Q08245,4698
YOL110W,P41912,4699
YOL111C,Q12285,4700
YOL112W,Q12317,4701
YOL113W,Q12469,4702
YOL115W,P53632,4703
YOL116W,P22148,4704
YOL117W,Q12348,4705
YOL119C,Q08268,4706
YOL120C,P0CX49,4707
YOL121C,P07280,4708
YOL122C,P38925,4709
YOL123W,Q99383,4710
YOL124C,Q12463,4711
YOL125W,Q12383,4712
YOL126C,P22133,4713
YOL127W,P04456,4714
YOL128C,Q12222,4715
YOL129W,Q12016,4716
YOL130W,Q08269,4717
YOL131W,Q08270,4718
YOL132W,Q08271,4719
YOL133W,Q08273,4720
YOL135C,Q08278,4721
YOL136C,Q12471,4722
YOL137W,Q08280,4723
YOL138C,Q08281,4724
YOL139C,P07260,4725
YOL140W,P18544,4726
YOL142W,Q08285,4727
YOL143C,P50861,4728
YOL144W,Q08287,4729
YOL145C,P89105,4730
YOL146W,Q12146,4731
YOL147C,Q12462,4732
YOL148C,P50875,4733
YOL149W,Q12517,4734
YOL151W,Q12068,4735
YOL152W,Q12333,4736
YOL153C,P0C155,4737
YOL154W,Q12512,4738
YOL155C,Q05164,4739
YOL156W,P54862,4740
YOL157C,Q08295,4741
YOL158C,Q08299,4742
YOL159C-A,Q3E769,4743
YOL161C,Q08322,4744
YOL163W,P0CF20,4745
YOL165C,Q08361,4746
YOR001W,Q12149,4747
YOR002W,Q12001,4748
YOR003W,P25036,4749
YOR004W,Q12339,4750
YOR005C,Q08387,4751
YOR006C,Q12094,4752
YOR007C,Q12118,4753
YOR008C,P54867,4754
YOR009W,Q12218,4755
YOR011W,Q08409,4756
YOR012W,Q12351,4757
YOR014W,P38903,4758
YOR016C,Q12450,4759
YOR017W,P32606,4760
YOR018W,Q02805,4761
YOR019W,Q99248,4762
YOR020C,P38910,4763
YOR020W-A,Q3E824,4764
YOR021C,Q12314,4765
YOR022C,Q12204,4766
YOR023C,Q12433,4767
YOR025W,P53687,4768
YOR026W,P26449,4769
YOR027W,P15705,4770
YOR028C,P40917,4771
YOR030W,Q99234,4772
YOR031W,P41902,4773
YOR032C,Q12398,4774
YOR033C,P39875,4775
YOR034C,Q12013,4776
YOR035C,P51534,4777
YOR036W,P32854,4778
YOR037W,P38909,4779
YOR038C,P32480,4780
YOR039W,P38930,4781
YOR040W,Q12320,4782
YOR042W,Q08412,4783
YOR043W,P12611,4784
YOR044W,Q08416,4785
YOR045W,P33448,4786
YOR046C,P20449,4787
YOR047C,Q02794,4788
YOR048C,Q02792,4789
YOR049C,Q08417,4790
YOR051C,Q08421,4791
YOR052C,Q08422,4792
YOR054C,Q08438,4793
YOR056C,Q08444,4794
YOR057W,Q08446,4795
YOR058C,P50275,4796
YOR059C,Q08448,4797
YOR060C,Q08457,4798
YOR061W,P19454,4799
YOR062C,P36025,4800
YOR063W,P14126,4801
YOR064C,Q08465,4802
YOR065W,P07143,4803
YOR066W,Q08471,4804
YOR067C,P40351,4805
YOR068C,Q08474,4806
YOR069W,Q92331,4807
YOR070C,Q08484,4808
YOR071C,Q08485,4809
YOR073W,Q08490,4810
YOR074C,P06785,4811
YOR075W,P41834,4812
YOR076C,Q08491,4813
YOR078W,Q08492,4814
YOR079C,Q12067,4815
YOR080W,Q08496,4816
YOR081C,Q12043,4817
YOR083W,Q12416,4818
YOR084W,Q12405,4819
YOR085W,P48439,4820
YOR086C,Q12466,4821
YOR087W,Q12324,4822
YOR089C,P36017,4823
YOR090C,Q12511,4824
YOR091W,Q12000,4825
YOR092W,Q99252,4826
YOR093C,Q12275,4827
YOR094W,P40994,4828
YOR095C,Q12189,4829
YOR096W,P26786,4830
YOR097C,Q12274,4831
YOR098C,P20676,4832
YOR099W,P27810,4833
YOR100C,Q12289,4834
YOR101W,P01119,4835
YOR103C,P46964,4836
YOR104W,Q12057,4837
YOR106W,Q12241,4838
YOR107W,Q99188,4839
YOR108W,Q12166,4840
YOR109W,Q12271,4841
YOR110W,Q12415,4842
YOR111W,Q99210,4843
YOR112W,Q12453,4844
YOR113W,P41696,4845
YOR114W,Q12219,4846
YOR115C,Q99394,4847
YOR116C,P04051,4848
YOR117W,P33297,4849
YOR119C,Q12196,4850
YOR120W,P14065,4851
YOR122C,P07274,4852
YOR123C,P38439,4853
YOR124C,Q01476,4854
YOR125C,P41735,4855
YOR127W,P39083,4856
YOR128C,P21264,4857
YOR129C,Q99222,4858
YOR130C,Q12375,4859
YOR131C,Q12486,4860
YOR132W,P32913,4861
YOR133W,P32324,4862
YOR134W,Q12128,4863
YOR136W,P28241,4864
YOR137C,Q12212,4865
YOR138C,Q12242,4866
YOR140W,P20134,4867
YOR141C,Q12386,4868
YOR142W,P53598,4869
YOR142W-A,P0CX59,4870
YOR142W-B,Q92393,4871
YOR144C,Q12050,4872
YOR145C,Q99216,4873
YOR147W,Q12171,4874
YOR148C,Q02521,4875
YOR149C,Q04174,4876
YOR150W,Q12487,4877
YOR151C,P08518,4878
YOR152C,Q99325,4879
YOR153W,P33302,4880
YOR154W,Q12232,4881
YOR155C,Q99312,4882
YOR156C,Q12216,4883
YOR157C,P25043,4884
YOR158W,P17558,4885
YOR159C,Q12330,4886
YOR160W,Q99189,4887
YOR161C,Q12412,4888
YOR162C,Q12172,4889
YOR163W,Q99321,4890
YOR164C,Q12125,4891
YOR165W,Q99287,4892
YOR166C,Q12104,4893
YOR167C,Q3E7X9,4894
YOR168W,P13188,4895
YOR171C,Q12246,4896
YOR172W,Q12340,4897
YOR173W,Q12123,4898
YOR174W,Q12343,4899
YOR175C,Q08548,4900
YOR176W,P16622,4901
YOR177C,Q08550,4902
YOR178C,P28006,4903
YOR179C,Q08553,4904
YOR180C,Q08558,4905
YOR181W,Q12446,4906
YOR182C,P0CX34,4907
YOR184W,P33330,4908
YOR185C,P32836,4909
YOR187W,P02992,4910
YOR188W,P21339,4911
YOR189W,Q08561,4912
YOR190W,P32603,4913
YOR191W,Q08562,4914
YOR192C,Q12113,4915
YOR192C-A,Q12439,4916
YOR192C-C,Q3E736,4917
YOR193W,Q08580,4918
YOR194C,P32773,4919
YOR195W,Q08581,4920
YOR196C,P32875,4921
YOR197W,Q08601,4922
YOR198C,P38934,4923
YOR201C,P25270,4924
YOR202W,P06633,4925
YOR204W,P06634,4926
YOR205C,Q08622,4927
YOR206W,P39744,4928
YOR207C,P22276,4929
YOR208W,P29461,4930
YOR209C,P39683,4931
YOR210W,P22139,4932
YOR211C,P32266,4933
YOR212W,P18851,4934
YOR213C,Q99314,4935
YOR215C,Q12032,4936
YOR216C,Q12234,4937
YOR217W,P38630,4938
YOR219C,P33894,4939
YOR220W,Q12044,4940
YOR221C,Q12283,4941
YOR222W,Q99297,4942
YOR223W,Q12015,4943
YOR224C,P20436,4944
YOR226C,Q12056,4945
YOR227W,Q12276,4946
YOR228C,Q12106,4947
YOR229W,Q12206,4948
YOR230W,Q12363,4949
YOR231W,P32490,4950
YOR232W,P38523,4951
YOR233W,Q01919,4952
YOR234C,P41056,4953
YOR236W,P07807,4954
YOR238W,Q08634,4955
YOR239W,Q08641,4956
YOR241W,Q08645,4957
YOR242C,Q08646,4958
YOR243C,Q08647,4959
YOR244W,Q08649,4960
YOR245C,Q08650,4961
YOR246C,Q08651,4962
YOR247W,Q08673,4963
YOR249C,Q08683,4964
YOR250C,Q08685,4965
YOR251C,Q08686,4966
YOR252W,Q08687,4967
YOR253W,Q08689,4968
YOR254C,P14906,4969
YOR255W,Q08692,4970
YOR257W,P06704,4971
YOR258W,Q08702,4972
YOR259C,P53549,4973
YOR260W,P09032,4974
YOR261C,Q08723,4975
YOR262W,Q08726,4976
YOR264W,Q08729,4977
YOR265W,P48606,4978
YOR266W,P38969,4979
YOR267C,Q08732,4980
YOR269W,P39946,4981
YOR270C,P32563,4982
YOR271C,Q12029,4983
YOR272W,Q12024,4984
YOR273C,Q12256,4985
YOR274W,P07884,4986
YOR275C,Q12033,4987
YOR276W,P12962,4988
YOR279C,Q12192,4989
YOR280C,Q99369,4990
YOR281C,Q12017,4991
YOR283W,Q12040,4992
YOR284W,Q12134,4993
YOR285W,Q12305,4994
YOR286W,Q08742,4995
YOR287C,Q12481,4996
YOR288C,Q12404,4997
YOR289W,Q12012,4998
YOR290C,P22082,4999
YOR291W,Q12697,5000
YOR292C,Q08743,5001
YOR293W,Q08745,5002
YOR294W,Q08746,5003
YOR295W,Q08747,5004
YOR296W,Q08748,5005
YOR297C,Q08749,5006
YOR298C-A,O14467,5007
YOR298W,Q08750,5008
YOR299W,Q08754,5009
YOR301W,Q08760,5010
YOR302W,P08521,5011
YOR303W,P07258,5012
YOR304C-A,O14468,5013
YOR304W,Q08773,5014
YOR305W,Q08774,5015
YOR306C,Q08777,5016
YOR307C,P22215,5017
YOR308C,Q12420,5018
YOR310C,Q12499,5019
YOR311C,Q12382,5020
YOR312C,P0CX24,5021
YOR313C,P09937,5022
YOR315W,Q12507,5023
YOR316C,P32798,5024
YOR316C-A,Q3E806,5025
YOR317W,P30624,5026
YOR319W,Q99181,5027
YOR320C,Q12096,5028
YOR321W,P47190,5029
YOR322C,Q12502,5030
YOR323C,P54885,5031
YOR324C,Q99332,5032
YOR326W,P19524,5033
YOR327C,P33328,5034
YOR328W,P51533,5035
YOR329C,P34758,5036
YOR330C,P15801,5037
YOR332W,P22203,5038
YOR334W,Q01926,5039
YOR335C,P40825,5040
YOR336W,P22023,5041
YOR337W,P47988,5042
YOR339C,P52492,5043
YOR340C,P46669,5044
YOR341W,P10964,5045
YOR342C,Q12182,5046
YOR343W-A,Q12293,5047
YOR344C,P33122,5048
YOR346W,P12689,5049
YOR347C,P52489,5050
YOR348C,P15380,5051
YOR349W,P40987,5052
YOR351C,P24719,5053
YOR352W,Q08816,5054
YOR353C,Q08817,5055
YOR354C,Q08818,5056
YOR355W,P41913,5057
YOR356W,Q08822,5058
YOR357C,Q08826,5059
YOR358W,Q02516,5060
YOR359W,Q08831,5061
YOR360C,P06776,5062
YOR361C,P06103,5063
YOR362C,P21242,5064
YOR363C,P52960,5065
YOR365C,Q08844,5066
YOR367W,Q08873,5067
YOR368W,P48581,5068
YOR369C,P48589,5069
YOR370C,P32864,5070
YOR371C,Q08886,5071
YOR372C,Q08887,5072
YOR373W,P32336,5073
YOR374W,P46367,5074
YOR375C,P07262,5075
YOR377W,P40353,5076
YOR378W,Q08902,5077
YOR380W,Q08904,5078
YOR381W,Q08905,5079
YOR382W,Q08906,5080
YOR383C,Q08907,5081
YOR384W,Q08908,5082
YOR385W,Q08909,5083
YOR386W,P05066,5084
YOR388C,Q08911,5085
YOR389W,Q08912,5086
YOR390W,Q08913,5087
YOR391C,Q08914,5088
YOR393W,P0CX10,5089
YOR396W,P0CX22,5090
YPL001W,Q12341,5091
YPL002C,Q12483,5092
YPL003W,Q12059,5093
YPL004C,Q12230,5094
YPL005W,Q12089,5095
YPL006W,Q12200,5096
YPL007C,Q12308,5097
YPL008W,P22516,5098
YPL009C,Q12532,5099
YPL010W,P53600,5100
YPL011C,Q12297,5101
YPL012W,Q12754,5102
YPL013C,Q02608,5103
YPL014W,Q02606,5104
YPL016W,P09547,5105
YPL018W,Q02732,5106
YPL019C,Q02725,5107
YPL020C,Q02724,5108
YPL022W,P06777,5109
YPL023C,P46151,5110
YPL024W,Q02685,5111
YPL026C,Q12505,5112
YPL027W,Q02651,5113
YPL028W,P41338,5114
YPL029W,P32580,5115
YPL030W,Q02648,5116
YPL031C,P17157,5117
YPL032C,Q03088,5118
YPL034W,Q03083,5119
YPL036W,P19657,5120
YPL037C,Q02642,5121
YPL038W,Q03081,5122
YPL038W-A,Q3E7B4,5123
YPL039W,Q03080,5124
YPL040C,P48526,5125
YPL041C,Q03079,5126
YPL042C,P39073,5127
YPL043W,P37838,5128
YPL045W,Q03308,5129
YPL046C,Q03071,5130
YPL047W,Q03067,5131
YPL048W,P29547,5132
YPL049C,Q03063,5133
YPL050C,P39107,5134
YPL051W,Q02804,5135
YPL052W,Q02803,5136
YPL053C,P54070,5137
YPL054W,Q02799,5138
YPL055C,Q02796,5139
YPL056C,Q02786,5140
YPL057C,P33300,5141
YPL058C,Q02785,5142
YPL059W,Q02784,5143
YPL060W,Q02783,5144
YPL061W,P54115,5145
YPL063W,Q02776,5146
YPL064C,Q02770,5147
YPL065W,Q02767,5148
YPL066W,Q12194,5149
YPL067C,Q02754,5150
YPL068C,Q02749,5151
YPL069C,Q12051,5152
YPL070W,Q02866,5153
YPL071C,Q02864,5154
YPL072W,Q02863,5155
YPL074W,P40328,5156
YPL075W,P07261,5157
YPL076W,P46961,5158
YPL077C,Q02831,5159
YPL078C,P05626,5160
YPL079W,Q12672,5161
YPL081W,O13516,5162
YPL082C,P32333,5163
YPL083C,Q02825,5164
YPL084W,P48582,5165
YPL085W,P48415,5166
YPL086C,Q02908,5167
YPL087W,Q02896,5168
YPL088W,Q02895,5169
YPL089C,Q12224,5170
YPL090C,P0CX37,5171
YPL091W,P41921,5172
YPL092W,P41930,5173
YPL093W,Q02892,5174
YPL094C,P21825,5175
YPL095C,Q02891,5176
YPL096C-A,P62651,5177
YPL096W,Q02890,5178
YPL098C,Q02889,5179
YPL099C,Q02888,5180
YPL100W,Q02887,5181
YPL101W,Q02884,5182
YPL103C,Q02883,5183
YPL104W,P15179,5184
YPL105C,Q02875,5185
YPL106C,P32589,5186
YPL107W,Q02873,5187
YPL108W,Q02872,5188
YPL109C,Q02981,5189
YPL110C,Q02979,5190
YPL111W,P00812,5191
YPL112C,Q02969,5192
YPL113C,Q02961,5193
YPL115C,P32873,5194
YPL116W,Q02959,5195
YPL117C,P15496,5196
YPL118W,Q02950,5197
YPL119C,P24784,5198
YPL120W,Q02948,5199
YPL121C,P32489,5200
YPL122C,Q02939,5201
YPL123C,Q02933,5202
YPL124W,P33419,5203
YPL125W,Q02932,5204
YPL126W,Q02931,5205
YPL127C,P53551,5206
YPL128C,Q02457,5207
YPL129W,P35189,5208
YPL130W,Q03029,5209
YPL131W,P26321,5210
YPL132W,P19516,5211
YPL133C,P19541,5212
YPL134C,Q03028,5213
YPL135W,Q03020,5214
YPL137C,Q03016,5215
YPL138C,Q03012,5216
YPL139C,Q03010,5217
YPL140C,P32491,5218
YPL141C,Q03002,5219
YPL143W,P05744,5220
YPL144W,Q12245,5221
YPL145C,P35844,5222
YPL146C,Q12080,5223
YPL147W,P41909,5224
YPL149W,Q12380,5225
YPL150W,Q12152,5226
YPL151C,Q12417,5227
YPL152W,Q12461,5228
YPL153C,P22216,5229
YPL154C,P07267,5230
YPL155C,P28743,5231
YPL156C,Q12498,5232
YPL157W,Q12052,5233
YPL158C,Q99299,5234
YPL159C,Q99373,5235
YPL160W,P26637,5236
YPL161C,P39011,5237
YPL162C,Q12042,5238
YPL163C,Q12254,5239
YPL164C,Q12083,5240
YPL165C,Q12529,5241
YPL166W,Q12092,5242
YPL167C,P14284,5243
YPL169C,Q99257,5244
YPL170W,Q12091,5245
YPL171C,P41816,5246
YPL172C,P21592,5247
YPL173W,P36534,5248
YPL174C,P33420,5249
YPL175W,P32363,5250
YPL176C,Q08919,5251
YPL177C,P41817,5252
YPL178W,Q08920,5253
YPL179W,P32945,5254
YPL180W,Q08921,5255
YPL181W,Q08923,5256
YPL183C,Q08924,5257
YPL183W-A,O14464,5258
YPL184C,Q08925,5259
YPL186C,Q08926,5260
YPL187W,P01149,5261
YPL188W,Q06892,5262
YPL189C-A,Q3E823,5263
YPL189W,Q08929,5264
YPL190C,P38996,5265
YPL191C,Q08930,5266
YPL192C,Q08931,5267
YPL193W,Q08932,5268
YPL194W,Q08949,5269
YPL195W,Q08951,5270
YPL196W,Q08952,5271
YPL198W,Q12213,5272
YPL199C,Q08954,5273
YPL200W,Q08955,5274
YPL201C,Q08956,5275
YPL202C,Q08957,5276
YPL203W,P06245,5277
YPL204W,P29295,5278
YPL206C,Q08959,5279
YPL207W,Q08960,5280
YPL208W,Q08961,5281
YPL209C,P38991,5282
YPL210C,P38688,5283
YPL211W,Q08962,5284
YPL212C,Q12211,5285
YPL213W,Q08963,5286
YPL214C,P41835,5287
YPL215W,P21560,5288
YPL216W,Q08964,5289
